Participant ID,Timestamp,Global Time (seconds),Note
1076,2025-12-17 14:35:36.424,5249,"MR Glasses Battery 23%, wristband battery 86%"
1076,2025-12-17 14:39:39.063,5492,"User is almost done with toy 2"
1076,2025-12-17 14:43:14.715,5708,"MR Glasses battery 20%"
1076,2025-12-17 14:46:31.856,5905,"Battery 19%"
1076,2025-12-17 14:53:18.859,6312,"User is almost done with toy 2"
1076,2025-12-17 14:53:39.222,6332,"Glasses 15%"
1076,2025-12-17 14:54:37.554,6390,"New images sent by moderator are not received by user until they close and restart meta app and WhatsApp"
1076,2025-12-17 14:55:33.736,6447,"User finished toy 2"
1076,2025-12-17 14:56:44.779,6518,"User captures photo of toy 2 and sends it to moderator"
1076,2025-12-17 14:58:21.782,6615,"User receives instructions for toy 3, starts working towards building it"
1076,2025-12-17 14:59:16.029,6669,"Battery 10%"
1076,2025-12-17 15:04:16.009,6969,"User works through toy 3, confirming with moderator about which of the 6 toys they working were on"
1076,2025-12-17 15:05:31.552,7044,"User swipes through photos using wrist motions with ease, holding their hand close to their lap, in a position of rest"
